drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_afd4e446,12.680,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.680,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.680,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.680,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.680,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.680,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.700,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.700,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.700,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.700,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.700,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.700,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.700,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.700,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.720,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.720,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.720,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.720,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.720,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.720,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.720,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.720,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.740,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.740,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.740,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.740,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.740,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.740,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.740,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.740,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.760,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.760,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.760,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.760,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.760,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.760,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.760,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.760,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.780,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.780,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.780,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.780,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.780,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.780,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.780,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.780,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.800,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.800,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.800,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.800,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.800,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.800,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.800,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.800,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.820,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.820,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.820,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.820,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.820,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.820,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.820,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.820,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.840,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.840,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.840,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.840,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.840,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.840,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.840,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.840,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.860,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.860,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.860,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.860,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.860,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.860,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.860,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.860,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.880,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.880,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.880,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1c8588ea,12.880,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ab00eda7,12.880,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_8cda7634,12.880,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_316ac2d3,12.880,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_452e4390,12.880,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_f0156f63,12.900,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_0dd07928,12.900,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_afd4e446,12.900,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
