time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,force_x,force_y,force_z,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
16.680,0.000,4.123,0.000,0.000,-1.595,0.000,1.595,4.123,0.000,0.000,0.000,,,,,
16.700,0.000,4.091,0.000,0.000,-1.563,0.000,1.563,4.091,0.000,0.000,0.000,,,,,
16.720,0.000,4.061,0.000,0.000,-1.531,0.000,1.531,4.061,0.000,0.000,0.000,,,,,
16.740,0.000,4.031,0.000,0.000,-1.497,0.000,1.497,4.031,0.000,0.000,0.000,,,,,
16.760,0.000,4.002,0.000,0.000,-1.464,0.000,1.464,4.002,0.000,0.000,0.000,,,,,
16.780,0.000,3.973,0.000,0.000,-1.429,0.000,1.429,3.973,0.000,0.000,0.000,,,,,
16.800,0.000,3.945,0.000,0.000,-1.395,0.000,1.395,3.945,0.000,0.000,0.000,,,,,
16.820,0.000,3.918,0.000,0.000,-1.359,0.000,1.359,3.918,0.000,0.000,0.000,,,,,
16.840,0.000,3.892,0.000,0.000,-1.324,0.000,1.324,3.892,0.000,0.000,0.000,,,,,
16.860,0.000,3.866,0.000,0.000,-1.288,0.000,1.288,3.866,0.000,0.000,0.000,,,,,
16.880,0.000,3.841,0.000,0.000,-1.252,0.000,1.252,3.841,0.000,0.000,0.000,,,,,
16.900,0.000,3.816,0.000,0.000,-1.215,0.000,1.215,3.816,0.000,0.000,0.000,,,,,
16.920,0.000,3.793,0.000,0.000,-1.178,0.000,1.178,3.793,0.000,0.000,0.000,,,,,
16.940,0.000,3.770,0.000,0.000,-1.141,0.000,1.141,3.770,0.000,0.000,0.000,,,,,
16.960,0.000,3.748,0.000,0.000,-1.104,0.000,1.104,3.748,0.000,0.000,0.000,,,,,
16.980,0.000,3.727,0.000,0.000,-1.067,0.000,1.067,3.727,0.000,0.000,0.000,,,,,
17.000,0.000,3.706,0.000,0.000,-1.029,0.000,1.029,3.706,0.000,0.000,0.000,,,,,
17.020,0.000,3.686,0.000,0.000,-0.992,0.000,0.992,3.686,0.000,0.000,0.000,,,,,
17.040,0.000,3.667,0.000,0.000,-0.954,0.000,0.954,3.667,0.000,0.000,0.000,,,,,
17.060,0.000,3.649,0.000,0.000,-0.916,0.000,0.916,3.649,0.000,0.000,0.000,,,,,
17.080,0.000,3.631,0.000,0.000,-0.879,0.000,0.879,3.631,0.000,0.000,0.000,,,,,
17.100,0.000,3.614,0.000,0.000,-0.841,0.000,0.841,3.614,0.000,0.000,0.000,,,,,
