drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_546e9c85,12.780,-4.500,12.108,-1.500,0.000,6.712,0.000,6.712,12.108,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.800,-4.500,12.246,-1.500,0.000,6.910,0.000,6.910,12.246,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.820,-4.500,12.388,-1.500,0.000,7.107,0.000,7.107,12.388,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.840,-4.500,12.534,-1.500,0.000,7.301,0.000,7.301,12.534,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.860,-4.500,12.684,-1.500,0.000,7.494,0.000,7.494,12.684,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.880,-4.500,12.838,-1.500,0.000,7.684,0.000,7.684,12.838,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.900,-4.500,12.995,-1.500,0.000,7.873,0.000,7.873,12.995,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.920,-4.500,13.156,-1.500,0.000,8.059,0.000,8.059,13.156,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.940,-4.500,13.321,-1.500,0.000,8.244,0.000,8.244,13.321,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.960,-4.500,13.490,-1.500,0.000,8.427,0.000,8.427,13.490,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,12.980,-4.500,13.662,-1.500,0.000,8.609,0.000,8.609,13.662,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,13.000,-4.500,13.838,-1.500,0.000,8.788,0.000,8.788,13.838,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,13.020,-4.500,14.017,-1.500,0.000,8.966,0.000,8.966,14.017,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,13.040,-4.500,14.200,-1.500,0.000,9.141,0.000,9.141,14.200,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,13.060,-4.500,14.386,-1.500,0.000,9.315,0.000,9.315,14.386,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_546e9c85,13.080,-4.500,14.576,-1.500,0.000,9.488,0.000,9.488,14.576,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
