drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_b0e36886,196.640,-3.936,22.769,-0.936,2.487,6.084,2.488,7.028,22.769,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.660,-3.884,22.890,-0.884,2.579,6.084,2.580,7.094,22.890,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.680,-3.831,23.012,-0.831,2.667,6.085,2.668,7.159,23.012,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.700,-3.776,23.134,-0.776,2.753,6.085,2.754,7.224,23.134,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.720,-3.719,23.255,-0.719,2.835,6.085,2.836,7.288,23.255,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.740,-3.661,23.377,-0.661,2.915,6.085,2.916,7.351,23.377,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.760,-3.601,23.499,-0.601,2.992,6.086,2.993,7.413,23.499,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.780,-3.540,23.620,-0.539,3.067,6.086,3.067,7.473,23.620,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.800,-3.477,23.742,-0.477,3.139,6.086,3.140,7.534,23.742,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.820,-3.413,23.864,-0.412,3.209,6.087,3.209,7.593,23.864,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.840,-3.351,23.986,-0.351,3.079,6.087,3.078,7.483,23.986,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.860,-3.292,24.107,-0.292,2.951,6.087,2.950,7.380,24.107,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.880,-3.236,24.229,-0.235,2.827,6.088,2.826,7.283,24.229,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.900,-3.181,24.351,-0.181,2.706,6.088,2.705,7.190,24.351,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.920,-3.130,24.473,-0.129,2.590,6.088,2.588,7.104,24.473,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.940,-3.080,24.594,-0.080,2.476,6.088,2.474,7.023,24.594,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.960,-3.033,24.716,-0.033,2.365,6.089,2.364,6.946,24.716,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,196.980,-2.988,24.838,0.012,2.257,6.089,2.256,6.874,24.838,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.000,-2.945,24.960,0.055,2.152,6.089,2.151,6.807,24.960,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.020,-2.904,25.082,0.096,2.050,6.089,2.048,6.744,25.082,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.040,-2.865,25.203,0.135,1.950,6.089,1.949,6.684,25.203,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.060,-2.828,25.325,0.175,1.819,6.088,1.988,6.657,25.325,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.080,-2.794,25.447,0.216,1.691,6.086,2.024,6.632,25.447,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.100,-2.763,25.569,0.257,1.564,6.084,2.056,6.610,25.569,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.120,-2.734,25.690,0.299,1.439,6.082,2.084,6.588,25.690,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.140,-2.708,25.812,0.341,1.316,6.080,2.109,6.569,25.812,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.160,-2.684,25.933,0.384,1.195,6.079,2.131,6.551,25.933,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.180,-2.663,26.055,0.427,1.077,6.077,2.149,6.535,26.055,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.200,-2.644,26.176,0.471,0.961,6.075,2.165,6.520,26.176,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.220,-2.628,26.298,0.518,0.813,6.073,2.370,6.570,26.298,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.240,-2.615,26.419,0.570,0.666,6.071,2.573,6.627,26.419,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.260,-2.605,26.541,0.626,0.521,6.069,2.774,6.693,26.541,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.280,-2.598,26.662,0.685,0.377,6.067,2.973,6.767,26.662,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.300,-2.594,26.783,0.749,0.234,6.065,3.169,6.847,26.783,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.320,-2.592,26.905,0.816,0.093,6.063,3.364,6.934,26.905,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.340,-2.594,27.026,0.887,-0.046,6.061,3.556,7.028,27.026,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.360,-2.598,27.147,0.962,-0.183,6.059,3.747,7.127,27.147,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.380,-2.604,27.268,1.040,-0.318,6.057,3.937,7.231,27.268,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.400,-2.614,27.389,1.123,-0.450,6.055,4.125,7.340,27.389,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.420,-2.625,27.510,1.209,-0.581,6.053,4.312,7.454,27.510,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.440,-2.640,27.631,1.299,-0.708,6.051,4.498,7.573,27.631,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.460,-2.656,27.752,1.392,-0.833,6.049,4.683,7.695,27.752,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.480,-2.675,27.873,1.490,-0.956,6.047,4.867,7.821,27.873,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.500,-2.697,27.994,1.591,-1.077,6.044,5.050,7.950,27.994,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.520,-2.721,28.115,1.696,-1.195,6.042,5.232,8.082,28.115,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.540,-2.746,28.236,1.804,-1.310,6.040,5.413,8.216,28.236,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.560,-2.775,28.357,1.916,-1.424,6.038,5.594,8.353,28.357,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
drone_b0e36886,197.580,-2.805,28.477,2.032,-1.536,6.035,5.773,8.492,28.477,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft|Rain|Fog,,,,
