drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_d3b59ff5,75.080,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.100,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.100,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.100,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.100,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.100,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.100,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.100,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.100,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.120,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.120,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.120,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.120,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.120,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.120,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.120,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.120,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.140,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.140,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.140,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.140,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.140,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.140,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.140,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.140,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.160,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.160,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.160,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.160,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.160,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.160,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.160,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.160,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.180,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.180,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.180,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.180,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.180,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.180,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.180,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.180,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.200,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.200,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.200,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.200,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.200,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.200,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.200,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.200,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.220,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.220,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.220,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.220,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.220,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.220,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.220,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.220,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.240,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.240,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.240,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.240,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.240,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.240,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.240,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.240,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.260,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.260,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.260,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.260,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.260,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.260,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.260,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.260,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.280,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.280,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.280,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.280,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.280,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.280,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.280,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.280,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.300,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.300,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.300,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.300,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.300,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.300,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.300,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.300,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.320,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.320,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.320,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.320,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.320,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.320,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.320,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.320,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.340,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.340,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.340,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.340,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.340,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.340,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.340,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.340,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.360,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.360,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.360,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.360,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.360,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.360,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.360,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d3b59ff5,75.360,4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_ae1ef035,75.380,-4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_bf289c19,75.380,-1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_12d0e618,75.380,1.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_051c4f8d,75.380,4.500,10.000,-1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.041,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_9a542d37,75.380,-4.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_1cd61862,75.380,-1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.039,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
drone_d38a9c2b,75.380,1.500,10.000,1.500,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.040,-0.040,Thermal|Downdraft|Steady Wind|Gust|Rain|Fog,,,,
