drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
drone_ce91ad5b,50.820,-4.500,11.047,-1.500,0.000,4.834,0.000,4.834,11.047,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.840,-4.500,11.148,-1.500,0.000,5.051,0.000,5.051,11.148,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.860,-4.500,11.254,-1.500,0.000,5.266,0.000,5.266,11.254,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.880,-4.500,11.363,-1.500,0.000,5.479,0.000,5.479,11.363,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.900,-4.500,11.477,-1.500,0.000,5.690,0.000,5.690,11.477,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.920,-4.500,11.595,-1.500,0.000,5.898,0.000,5.898,11.595,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.940,-4.500,11.717,-1.500,0.000,6.105,0.000,6.105,11.717,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.960,-4.500,11.843,-1.500,0.000,6.309,0.000,6.309,11.843,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,50.980,-4.500,11.974,-1.500,0.000,6.512,0.000,6.512,11.974,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.000,-4.500,12.108,-1.500,0.000,6.712,0.000,6.712,12.108,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.020,-4.500,12.246,-1.500,0.000,6.910,0.000,6.910,12.246,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.040,-4.500,12.388,-1.500,0.000,7.107,0.000,7.107,12.388,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.060,-4.500,12.534,-1.500,0.000,7.301,0.000,7.301,12.534,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.080,-4.500,12.684,-1.500,0.000,7.494,0.000,7.494,12.684,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.100,-4.500,12.838,-1.500,0.000,7.684,0.000,7.684,12.838,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.120,-4.500,12.995,-1.500,0.000,7.873,0.000,7.873,12.995,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.140,-4.500,13.156,-1.500,0.000,8.059,0.000,8.059,13.156,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.160,-4.500,13.321,-1.500,0.000,8.244,0.000,8.244,13.321,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.180,-4.500,13.490,-1.500,0.000,8.427,0.000,8.427,13.490,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.200,-4.500,13.662,-1.500,0.000,8.609,0.000,8.609,13.662,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.220,-4.500,13.838,-1.500,0.000,8.788,0.000,8.788,13.838,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.240,-4.500,14.017,-1.500,0.000,8.966,0.000,8.966,14.017,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.260,-4.500,14.200,-1.500,0.000,9.141,0.000,9.141,14.200,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.280,-4.500,14.386,-1.500,0.000,9.315,0.000,9.315,14.386,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.300,-4.500,14.576,-1.500,0.000,9.488,0.000,9.488,14.576,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.320,-4.500,14.769,-1.500,0.000,9.658,0.000,9.658,14.769,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.340,-4.500,14.966,-1.500,0.000,9.827,0.000,9.827,14.966,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.360,-4.500,15.166,-1.500,0.000,9.994,0.000,9.994,15.166,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.380,-4.500,15.369,-1.500,0.000,10.160,0.000,10.160,15.369,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.400,-4.500,15.575,-1.500,0.000,10.324,0.000,10.324,15.575,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.420,-4.500,15.785,-1.500,0.000,10.486,0.000,10.486,15.785,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.440,-4.500,15.998,-1.500,0.000,10.647,0.000,10.647,15.998,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.460,-4.500,16.214,-1.500,0.000,10.806,0.000,10.806,16.214,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.480,-4.500,16.433,-1.500,0.000,10.963,0.000,10.963,16.433,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.500,-4.500,16.656,-1.500,0.000,11.119,0.000,11.119,16.656,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.520,-4.500,16.881,-1.500,0.000,11.273,0.000,11.273,16.881,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.540,-4.500,17.110,-1.500,0.000,11.426,0.000,11.426,17.110,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.560,-4.500,17.341,-1.500,0.000,11.577,0.000,11.577,17.341,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.580,-4.500,17.576,-1.500,0.000,11.727,0.000,11.727,17.576,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.600,-4.500,17.813,-1.500,0.000,11.875,0.000,11.875,17.813,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.620,-4.500,18.054,-1.500,0.000,12.022,0.000,12.022,18.054,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.640,-4.500,18.297,-1.500,0.000,12.167,0.000,12.167,18.297,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.660,-4.500,18.543,-1.500,0.000,12.311,0.000,12.311,18.543,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.680,-4.500,18.792,-1.500,0.000,12.453,0.000,12.453,18.792,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.700,-4.500,19.044,-1.500,0.000,12.594,0.000,12.594,19.044,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.720,-4.500,19.299,-1.500,0.000,12.734,0.000,12.734,19.299,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.740,-4.500,19.556,-1.500,0.000,12.872,0.000,12.872,19.556,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.760,-4.500,19.817,-1.500,0.000,13.009,0.000,13.009,19.817,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.780,-4.500,20.079,-1.500,0.000,13.144,0.000,13.144,20.079,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.800,-4.500,20.336,-1.500,0.000,12.818,0.000,12.818,20.336,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.820,-4.497,20.458,-1.497,0.156,6.090,0.156,6.094,20.458,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.840,-4.491,20.579,-1.491,0.307,6.090,0.307,6.106,20.579,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.860,-4.482,20.701,-1.482,0.454,6.090,0.454,6.124,20.701,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
drone_ce91ad5b,51.880,-4.470,20.823,-1.470,0.598,6.090,0.598,6.149,20.823,0.000,0.000,0.000,0.040,0.000,Thermal|Downdraft,,,,
