time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,altitude,weather_force_x,weather_force_y,weather_force_z,thermal_y,downdraft_y,active_layers,event,col_normal_x,col_normal_y,col_normal_z,impact_speed
27.740,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.760,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.780,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.800,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.820,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.840,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.860,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.880,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.900,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.920,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.940,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.960,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
27.980,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.000,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.020,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.040,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.060,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.080,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.100,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.120,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.140,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.160,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.180,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.200,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.220,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.240,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.260,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.280,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.300,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.320,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.340,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.360,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.380,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.400,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.420,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.440,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.460,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.480,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.500,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.520,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.540,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.560,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.580,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.600,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.620,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.640,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.660,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.680,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
28.700,0.000,13.381,0.000,0.000,0.000,0.000,0.000,13.381,0.000,5.222,0.000,0.040,0.000,Thermal|Downdraft,,,,
